# z rho mu P theta
881.335 1.60603e-06 4.44057e-09 0 270
881.335 1.59243e-06 4.44805e-09 0 270
881.487 1.59243e-06 4.44805e-09 0 270
881.487 1.58013e-06 4.45481e-09 0 270
881.639 1.58013e-06 4.45481e-09 0 270
881.639 1.56917e-06 4.46083e-09 0 270
881.791 1.56917e-06 4.46083e-09 0 270
881.791 1.5596e-06 4.46609e-09 0 270
881.943 1.5596e-06 4.46609e-09 0 270
881.943 1.55145e-06 4.47057e-09 0 270
882.095 1.55145e-06 4.47057e-09 0 270
882.095 1.54474e-06 4.47426e-09 0 270
882.247 1.54474e-06 4.47426e-09 0 270
882.247 1.5395e-06 4.47714e-09 0 270
882.399 1.5395e-06 4.47714e-09 0 270
882.399 1.53574e-06 4.47921e-09 0 270
882.551 1.53574e-06 4.47921e-09 0 270
882.551 1.53348e-06 4.48045e-09 0 270
882.703 1.53348e-06 4.48045e-09 0 270
882.703 1.53272e-06 4.48086e-09 0 270
882.855 1.53272e-06 4.48086e-09 0 270
882.855 1.53348e-06 4.48045e-09 0 270
883.007 1.53348e-06 4.48045e-09 0 270
883.007 1.53574e-06 4.47921e-09 0 270
883.159 1.53574e-06 4.47921e-09 0 270
883.159 1.5395e-06 4.47714e-09 0 270
883.311 1.5395e-06 4.47714e-09 0 270
883.311 1.54474e-06 4.47426e-09 0 270
883.463 1.54474e-06 4.47426e-09 0 270
883.463 1.55145e-06 4.47057e-09 0 270
883.615 1.55145e-06 4.47057e-09 0 270
883.615 1.5596e-06 4.46609e-09 0 270
883.767 1.5596e-06 4.46609e-09 0 270
883.767 1.56917e-06 4.46083e-09 0 270
883.919 1.56917e-06 4.46083e-09 0 270
883.919 1.58013e-06 4.45481e-09 0 270
884.071 1.58013e-06 4.45481e-09 0 270
884.071 1.59243e-06 4.44805e-09 0 270
884.223 1.59243e-06 4.44805e-09 0 270
884.223 1.60603e-06 4.44057e-09 0 270
884.375 1.60603e-06 4.44057e-09 0 270
884.375 1.62089e-06 4.4324e-09 0 270
884.527 1.62089e-06 4.4324e-09 0 270
884.527 1.63696e-06 4.42357e-09 0 270
884.679 1.63696e-06 4.42357e-09 0 270
884.679 1.65419e-06 4.4141e-09 0 270
884.831 1.65419e-06 4.4141e-09 0 270
884.831 1.67252e-06 4.40403e-09 0 270
884.983 1.67252e-06 4.40403e-09 0 270
884.983 1.68695e-06 4.39609e-09 0 270
885.059 1.68695e-06 4.39609e-09 0 270
885.059 4.33521e-07 5.08503e-09 0 270
885.106 4.33521e-07 5.08503e-09 0 270
885.106 4.37434e-07 5.08288e-09 0 270
885.199 4.37434e-07 5.08288e-09 0 270
885.199 4.42361e-07 5.08017e-09 0 270
885.292 4.42361e-07 5.08017e-09 0 270
885.292 4.4695e-07 5.07765e-09 0 270
885.385 4.4695e-07 5.07765e-09 0 270
885.385 4.51196e-07 5.07531e-09 0 270
885.479 4.51196e-07 5.07531e-09 0 270
885.479 4.55093e-07 5.07317e-09 0 270
885.572 4.55093e-07 5.07317e-09 0 270
885.572 4.58635e-07 5.07123e-09 0 270
885.665 4.58635e-07 5.07123e-09 0 270
885.665 4.61817e-07 5.06948e-09 0 270
885.758 4.61817e-07 5.06948e-09 0 270
885.758 4.64636e-07 5.06793e-09 0 270
885.851 4.64636e-07 5.06793e-09 0 270
885.851 4.67086e-07 5.06658e-09 0 270
885.945 4.67086e-07 5.06658e-09 0 270
885.945 4.69166e-07 5.06544e-09 0 270
886.038 4.69166e-07 5.06544e-09 0 270
886.038 4.70871e-07 5.0645e-09 0 270
886.131 4.70871e-07 5.0645e-09 0 270
886.131 4.722e-07 5.06377e-09 0 270
886.224 4.722e-07 5.06377e-09 0 270
886.224 4.7315e-07 5.06325e-09 0 270
886.317 4.7315e-07 5.06325e-09 0 270
886.317 4.73721e-07 5.06293e-09 0 270
886.411 4.73721e-07 5.06293e-09 0 270
886.411 4.73911e-07 5.06283e-09 0 270
886.504 4.73911e-07 5.06283e-09 0 270
886.504 4.73721e-07 5.06293e-09 0 270
886.597 4.73721e-07 5.06293e-09 0 270
886.597 4.7315e-07 5.06325e-09 0 270
886.69 4.7315e-07 5.06325e-09 0 270
886.69 4.722e-07 5.06377e-09 0 270
886.784 4.722e-07 5.06377e-09 0 270
886.784 4.70871e-07 5.0645e-09 0 270
886.877 4.70871e-07 5.0645e-09 0 270
886.877 4.69166e-07 5.06544e-09 0 270
886.97 4.69166e-07 5.06544e-09 0 270
886.97 4.67086e-07 5.06658e-09 0 270
887.063 4.67086e-07 5.06658e-09 0 270
887.063 4.64636e-07 5.06793e-09 0 270
887.156 4.64636e-07 5.06793e-09 0 270
887.156 4.61817e-07 5.06948e-09 0 270
887.25 4.61817e-07 5.06948e-09 0 270
887.25 4.58635e-07 5.07123e-09 0 270
887.343 4.58635e-07 5.07123e-09 0 270
887.343 4.55093e-07 5.07317e-09 0 270
887.436 4.55093e-07 5.07317e-09 0 270
887.436 4.51196e-07 5.07531e-09 0 270
887.529 4.51196e-07 5.07531e-09 0 270
887.529 4.4695e-07 5.07765e-09 0 270
887.622 4.4695e-07 5.07765e-09 0 270
887.622 4.42361e-07 5.08017e-09 0 270
887.716 4.42361e-07 5.08017e-09 0 270
887.716 4.37434e-07 5.08288e-09 0 270
887.809 4.37434e-07 5.08288e-09 0 270
887.809 4.33521e-07 5.08503e-09 0 270
887.855 4.33521e-07 5.08503e-09 0 270
887.855 1.68695e-06 4.39609e-09 0 270
887.931 1.68695e-06 4.39609e-09 0 270
887.931 1.67252e-06 4.40403e-09 0 270
888.083 1.67252e-06 4.40403e-09 0 270
888.083 1.65419e-06 4.4141e-09 0 270
888.235 1.65419e-06 4.4141e-09 0 270
888.235 1.63696e-06 4.42357e-09 0 270
888.387 1.63696e-06 4.42357e-09 0 270
888.387 1.62089e-06 4.4324e-09 0 270
888.539 1.62089e-06 4.4324e-09 0 270
888.539 1.60603e-06 4.44057e-09 0 270
888.691 1.60603e-06 4.44057e-09 0 270
888.691 1.59243e-06 4.44805e-09 0 270
888.843 1.59243e-06 4.44805e-09 0 270
888.843 1.58013e-06 4.45481e-09 0 270
888.995 1.58013e-06 4.45481e-09 0 270
888.995 1.56917e-06 4.46083e-09 0 270
889.147 1.56917e-06 4.46083e-09 0 270
889.147 1.5596e-06 4.46609e-09 0 270
889.299 1.5596e-06 4.46609e-09 0 270
889.299 1.55145e-06 4.47057e-09 0 270
889.451 1.55145e-06 4.47057e-09 0 270
889.451 1.54474e-06 4.47426e-09 0 270
889.603 1.54474e-06 4.47426e-09 0 270
889.603 1.5395e-06 4.47714e-09 0 270
889.755 1.5395e-06 4.47714e-09 0 270
889.755 1.53574e-06 4.47921e-09 0 270
889.907 1.53574e-06 4.47921e-09 0 270
889.907 1.53348e-06 4.48045e-09 0 270
890.059 1.53348e-06 4.48045e-09 0 270
890.059 1.53272e-06 4.48086e-09 0 270
890.211 1.53272e-06 4.48086e-09 0 270
890.211 1.53348e-06 4.48045e-09 0 270
890.363 1.53348e-06 4.48045e-09 0 270
890.363 1.53574e-06 4.47921e-09 0 270
890.515 1.53574e-06 4.47921e-09 0 270
890.515 1.5395e-06 4.47714e-09 0 270
890.667 1.5395e-06 4.47714e-09 0 270
890.667 1.54474e-06 4.47426e-09 0 270
890.819 1.54474e-06 4.47426e-09 0 270
890.819 1.55145e-06 4.47057e-09 0 270
890.971 1.55145e-06 4.47057e-09 0 270
890.971 1.5596e-06 4.46609e-09 0 270
891.123 1.5596e-06 4.46609e-09 0 270
891.123 1.56917e-06 4.46083e-09 0 270
891.275 1.56917e-06 4.46083e-09 0 270
891.275 1.58013e-06 4.45481e-09 0 270
891.427 1.58013e-06 4.45481e-09 0 270
891.427 1.59243e-06 4.44805e-09 0 270
891.579 1.59243e-06 4.44805e-09 0 270
891.579 1.60603e-06 4.44057e-09 0 270
891.731 1.60603e-06 4.44057e-09 0 270
891.731 1.62089e-06 4.4324e-09 0 270
891.883 1.62089e-06 4.4324e-09 0 270
891.883 1.63696e-06 4.42357e-09 0 270
892.035 1.63696e-06 4.42357e-09 0 270
892.035 1.65419e-06 4.4141e-09 0 270
892.187 1.65419e-06 4.4141e-09 0 270
892.187 1.67252e-06 4.40403e-09 0 270
892.339 1.67252e-06 4.40403e-09 0 270
892.339 1.68695e-06 4.39609e-09 0 270
892.415 1.68695e-06 4.39609e-09 0 270
892.415 4.33521e-07 5.08503e-09 0 270
892.462 4.33521e-07 5.08503e-09 0 270
892.462 4.37434e-07 5.08288e-09 0 270
892.555 4.37434e-07 5.08288e-09 0 270
892.555 4.42361e-07 5.08017e-09 0 270
892.648 4.42361e-07 5.08017e-09 0 270
892.648 4.4695e-07 5.07765e-09 0 270
892.742 4.4695e-07 5.07765e-09 0 270
892.742 4.51196e-07 5.07531e-09 0 270
892.835 4.51196e-07 5.07531e-09 0 270
892.835 4.55093e-07 5.07317e-09 0 270
892.928 4.55093e-07 5.07317e-09 0 270
892.928 4.58635e-07 5.07123e-09 0 270
893.021 4.58635e-07 5.07123e-09 0 270
893.021 4.61817e-07 5.06948e-09 0 270
893.115 4.61817e-07 5.06948e-09 0 270
893.115 4.64636e-07 5.06793e-09 0 270
893.208 4.64636e-07 5.06793e-09 0 270
893.208 4.67086e-07 5.06658e-09 0 270
893.301 4.67086e-07 5.06658e-09 0 270
893.301 4.69166e-07 5.06544e-09 0 270
893.394 4.69166e-07 5.06544e-09 0 270
893.394 4.70871e-07 5.0645e-09 0 270
893.487 4.70871e-07 5.0645e-09 0 270
893.487 4.722e-07 5.06377e-09 0 270
893.581 4.722e-07 5.06377e-09 0 270
893.581 4.7315e-07 5.06325e-09 0 270
893.674 4.7315e-07 5.06325e-09 0 270
893.674 4.73721e-07 5.06293e-09 0 270
893.767 4.73721e-07 5.06293e-09 0 270
893.767 4.73911e-07 5.06283e-09 0 270
893.86 4.73911e-07 5.06283e-09 0 270
893.86 4.73721e-07 5.06293e-09 0 270
893.953 4.73721e-07 5.06293e-09 0 270
893.953 4.7315e-07 5.06325e-09 0 270
894.047 4.7315e-07 5.06325e-09 0 270
894.047 4.722e-07 5.06377e-09 0 270
894.14 4.722e-07 5.06377e-09 0 270
894.14 4.70871e-07 5.0645e-09 0 270
894.233 4.70871e-07 5.0645e-09 0 270
894.233 4.69166e-07 5.06544e-09 0 270
894.326 4.69166e-07 5.06544e-09 0 270
894.326 4.67086e-07 5.06658e-09 0 270
894.42 4.67086e-07 5.06658e-09 0 270
894.42 4.64636e-07 5.06793e-09 0 270
894.513 4.64636e-07 5.06793e-09 0 270
894.513 4.61817e-07 5.06948e-09 0 270
894.606 4.61817e-07 5.06948e-09 0 270
894.606 4.58635e-07 5.07123e-09 0 270
894.699 4.58635e-07 5.07123e-09 0 270
894.699 4.55093e-07 5.07317e-09 0 270
894.792 4.55093e-07 5.07317e-09 0 270
894.792 4.51196e-07 5.07531e-09 0 270
894.886 4.51196e-07 5.07531e-09 0 270
894.886 4.4695e-07 5.07765e-09 0 270
894.979 4.4695e-07 5.07765e-09 0 270
894.979 4.42361e-07 5.08017e-09 0 270
895.072 4.42361e-07 5.08017e-09 0 270
895.072 4.37434e-07 5.08288e-09 0 270
895.165 4.37434e-07 5.08288e-09 0 270
895.165 4.33521e-07 5.08503e-09 0 270
895.212 4.33521e-07 5.08503e-09 0 270
895.212 1.68695e-06 4.39609e-09 0 270
895.288 1.68695e-06 4.39609e-09 0 270
895.288 1.67252e-06 4.40403e-09 0 270
895.44 1.67252e-06 4.40403e-09 0 270
895.44 1.65419e-06 4.4141e-09 0 270
895.592 1.65419e-06 4.4141e-09 0 270
895.592 1.63696e-06 4.42357e-09 0 270
895.744 1.63696e-06 4.42357e-09 0 270
895.744 1.62089e-06 4.4324e-09 0 270
895.896 1.62089e-06 4.4324e-09 0 270
895.896 1.60603e-06 4.44057e-09 0 270
896.048 1.60603e-06 4.44057e-09 0 270
896.048 1.59243e-06 4.44805e-09 0 270
896.2 1.59243e-06 4.44805e-09 0 270
896.2 1.58013e-06 4.45481e-09 0 270
896.352 1.58013e-06 4.45481e-09 0 270
896.352 1.56917e-06 4.46083e-09 0 270
896.504 1.56917e-06 4.46083e-09 0 270
896.504 1.5596e-06 4.46609e-09 0 270
896.656 1.5596e-06 4.46609e-09 0 270
896.656 1.55145e-06 4.47057e-09 0 270
896.808 1.55145e-06 4.47057e-09 0 270
896.808 1.54474e-06 4.47426e-09 0 270
896.96 1.54474e-06 4.47426e-09 0 270
896.96 1.5395e-06 4.47714e-09 0 270
897.112 1.5395e-06 4.47714e-09 0 270
897.112 1.53574e-06 4.47921e-09 0 270
897.264 1.53574e-06 4.47921e-09 0 270
897.264 1.53348e-06 4.48045e-09 0 270
897.416 1.53348e-06 4.48045e-09 0 270
897.416 1.53272e-06 4.48086e-09 0 270
897.568 1.53272e-06 4.48086e-09 0 270
897.568 1.53348e-06 4.48045e-09 0 270
897.72 1.53348e-06 4.48045e-09 0 270
897.72 1.53574e-06 4.47921e-09 0 270
897.872 1.53574e-06 4.47921e-09 0 270
897.872 1.5395e-06 4.47714e-09 0 270
898.024 1.5395e-06 4.47714e-09 0 270
898.024 1.54474e-06 4.47426e-09 0 270
898.176 1.54474e-06 4.47426e-09 0 270
898.176 1.55145e-06 4.47057e-09 0 270
898.328 1.55145e-06 4.47057e-09 0 270
898.328 1.5596e-06 4.46609e-09 0 270
898.48 1.5596e-06 4.46609e-09 0 270
898.48 1.56917e-06 4.46083e-09 0 270
898.632 1.56917e-06 4.46083e-09 0 270
898.632 1.58013e-06 4.45481e-09 0 270
898.784 1.58013e-06 4.45481e-09 0 270
898.784 1.59243e-06 4.44805e-09 0 270
898.936 1.59243e-06 4.44805e-09 0 270
898.936 1.60603e-06 4.44057e-09 0 270
899.088 1.60603e-06 4.44057e-09 0 270
899.088 1.62089e-06 4.4324e-09 0 270
899.24 1.62089e-06 4.4324e-09 0 270
899.24 1.63696e-06 4.42357e-09 0 270
899.392 1.63696e-06 4.42357e-09 0 270
899.392 1.65419e-06 4.4141e-09 0 270
899.544 1.65419e-06 4.4141e-09 0 270
899.544 1.67252e-06 4.40403e-09 0 270
899.696 1.67252e-06 4.40403e-09 0 270
899.696 1.68695e-06 4.39609e-09 0 270
899.772 1.68695e-06 4.39609e-09 0 270
899.772 4.33521e-07 5.08503e-09 0 270
899.818 4.33521e-07 5.08503e-09 0 270
899.818 4.37434e-07 5.08288e-09 0 270
899.912 4.37434e-07 5.08288e-09 0 270
899.912 4.42361e-07 5.08017e-09 0 270
900.005 4.42361e-07 5.08017e-09 0 270
900.005 4.4695e-07 5.07765e-09 0 270
900.098 4.4695e-07 5.07765e-09 0 270
900.098 4.51196e-07 5.07531e-09 0 270
900.191 4.51196e-07 5.07531e-09 0 270
900.191 4.55093e-07 5.07317e-09 0 270
900.285 4.55093e-07 5.07317e-09 0 270
900.285 4.58635e-07 5.07123e-09 0 270
900.378 4.58635e-07 5.07123e-09 0 270
900.378 4.61817e-07 5.06948e-09 0 270
900.471 4.61817e-07 5.06948e-09 0 270
900.471 4.64636e-07 5.06793e-09 0 270
900.564 4.64636e-07 5.06793e-09 0 270
900.564 4.67086e-07 5.06658e-09 0 270
900.657 4.67086e-07 5.06658e-09 0 270
900.657 4.69166e-07 5.06544e-09 0 270
900.751 4.69166e-07 5.06544e-09 0 270
900.751 4.70871e-07 5.0645e-09 0 270
900.844 4.70871e-07 5.0645e-09 0 270
900.844 4.722e-07 5.06377e-09 0 270
900.937 4.722e-07 5.06377e-09 0 270
900.937 4.7315e-07 5.06325e-09 0 270
901.03 4.7315e-07 5.06325e-09 0 270
901.03 4.73721e-07 5.06293e-09 0 270
901.123 4.73721e-07 5.06293e-09 0 270
901.123 4.73911e-07 5.06283e-09 0 270
901.217 4.73911e-07 5.06283e-09 0 270
901.217 4.73721e-07 5.06293e-09 0 270
901.31 4.73721e-07 5.06293e-09 0 270
901.31 4.7315e-07 5.06325e-09 0 270
901.403 4.7315e-07 5.06325e-09 0 270
901.403 4.722e-07 5.06377e-09 0 270
901.496 4.722e-07 5.06377e-09 0 270
901.496 4.70871e-07 5.0645e-09 0 270
901.59 4.70871e-07 5.0645e-09 0 270
901.59 4.69166e-07 5.06544e-09 0 270
901.683 4.69166e-07 5.06544e-09 0 270
901.683 4.67086e-07 5.06658e-09 0 270
901.776 4.67086e-07 5.06658e-09 0 270
901.776 4.64636e-07 5.06793e-09 0 270
901.869 4.64636e-07 5.06793e-09 0 270
901.869 4.61817e-07 5.06948e-09 0 270
901.962 4.61817e-07 5.06948e-09 0 270
901.962 4.58635e-07 5.07123e-09 0 270
902.056 4.58635e-07 5.07123e-09 0 270
902.056 4.55093e-07 5.07317e-09 0 270
902.149 4.55093e-07 5.07317e-09 0 270
902.149 4.51196e-07 5.07531e-09 0 270
902.242 4.51196e-07 5.07531e-09 0 270
902.242 4.4695e-07 5.07765e-09 0 270
902.335 4.4695e-07 5.07765e-09 0 270
902.335 4.42361e-07 5.08017e-09 0 270
902.428 4.42361e-07 5.08017e-09 0 270
902.428 4.37434e-07 5.08288e-09 0 270
902.522 4.37434e-07 5.08288e-09 0 270
902.522 4.33521e-07 5.08503e-09 0 270
902.568 4.33521e-07 5.08503e-09 0 270
902.568 1.68695e-06 4.39609e-09 0 270
902.644 1.68695e-06 4.39609e-09 0 270
902.644 1.67252e-06 4.40403e-09 0 270
902.796 1.67252e-06 4.40403e-09 0 270
902.796 1.65419e-06 4.4141e-09 0 270
902.948 1.65419e-06 4.4141e-09 0 270
902.948 1.63696e-06 4.42357e-09 0 270
903.1 1.63696e-06 4.42357e-09 0 270
903.1 1.62089e-06 4.4324e-09 0 270
903.252 1.62089e-06 4.4324e-09 0 270
903.252 1.60603e-06 4.44057e-09 0 270
903.404 1.60603e-06 4.44057e-09 0 270
903.404 1.59243e-06 4.44805e-09 0 270
903.556 1.59243e-06 4.44805e-09 0 270
903.556 1.58013e-06 4.45481e-09 0 270
903.708 1.58013e-06 4.45481e-09 0 270
903.708 1.56917e-06 4.46083e-09 0 270
903.86 1.56917e-06 4.46083e-09 0 270
903.86 1.5596e-06 4.46609e-09 0 270
904.012 1.5596e-06 4.46609e-09 0 270
904.012 1.55145e-06 4.47057e-09 0 270
904.164 1.55145e-06 4.47057e-09 0 270
904.164 1.54474e-06 4.47426e-09 0 270
904.316 1.54474e-06 4.47426e-09 0 270
904.316 1.5395e-06 4.47714e-09 0 270
904.468 1.5395e-06 4.47714e-09 0 270
904.468 1.53574e-06 4.47921e-09 0 270
904.62 1.53574e-06 4.47921e-09 0 270
904.62 1.53348e-06 4.48045e-09 0 270
904.772 1.53348e-06 4.48045e-09 0 270
904.772 1.53272e-06 4.48086e-09 0 270
904.924 1.53272e-06 4.48086e-09 0 270
904.924 1.53348e-06 4.48045e-09 0 270
905.076 1.53348e-06 4.48045e-09 0 270
905.076 1.53574e-06 4.47921e-09 0 270
905.228 1.53574e-06 4.47921e-09 0 270
905.228 1.5395e-06 4.47714e-09 0 270
905.38 1.5395e-06 4.47714e-09 0 270
905.38 1.54474e-06 4.47426e-09 0 270
905.532 1.54474e-06 4.47426e-09 0 270
905.532 1.55145e-06 4.47057e-09 0 270
905.684 1.55145e-06 4.47057e-09 0 270
905.684 1.5596e-06 4.46609e-09 0 270
905.836 1.5596e-06 4.46609e-09 0 270
905.836 1.56917e-06 4.46083e-09 0 270
905.988 1.56917e-06 4.46083e-09 0 270
905.988 1.58013e-06 4.45481e-09 0 270
906.14 1.58013e-06 4.45481e-09 0 270
906.14 1.59243e-06 4.44805e-09 0 270
906.292 1.59243e-06 4.44805e-09 0 270
906.292 1.60603e-06 4.44057e-09 0 270
906.444 1.60603e-06 4.44057e-09 0 270
906.444 1.62089e-06 4.4324e-09 0 270
906.596 1.62089e-06 4.4324e-09 0 270
906.596 1.63696e-06 4.42357e-09 0 270
906.748 1.63696e-06 4.42357e-09 0 270
906.748 1.65419e-06 4.4141e-09 0 270
906.9 1.65419e-06 4.4141e-09 0 270
906.9 1.67252e-06 4.40403e-09 0 270
907.052 1.67252e-06 4.40403e-09 0 270
907.052 1.68695e-06 4.39609e-09 0 270
907.128 1.68695e-06 4.39609e-09 0 270
907.128 4.33521e-07 5.08503e-09 0 270
907.175 4.33521e-07 5.08503e-09 0 270
907.175 4.37434e-07 5.08288e-09 0 270
907.268 4.37434e-07 5.08288e-09 0 270
907.268 4.42361e-07 5.08017e-09 0 270
907.361 4.42361e-07 5.08017e-09 0 270
907.361 4.4695e-07 5.07765e-09 0 270
907.455 4.4695e-07 5.07765e-09 0 270
907.455 4.51196e-07 5.07531e-09 0 270
907.548 4.51196e-07 5.07531e-09 0 270
907.548 4.55093e-07 5.07317e-09 0 270
907.641 4.55093e-07 5.07317e-09 0 270
907.641 4.58635e-07 5.07123e-09 0 270
907.734 4.58635e-07 5.07123e-09 0 270
907.734 4.61817e-07 5.06948e-09 0 270
907.827 4.61817e-07 5.06948e-09 0 270
907.827 4.64636e-07 5.06793e-09 0 270
907.921 4.64636e-07 5.06793e-09 0 270
907.921 4.67086e-07 5.06658e-09 0 270
908.014 4.67086e-07 5.06658e-09 0 270
908.014 4.69166e-07 5.06544e-09 0 270
908.107 4.69166e-07 5.06544e-09 0 270
908.107 4.70871e-07 5.0645e-09 0 270
908.2 4.70871e-07 5.0645e-09 0 270
908.2 4.722e-07 5.06377e-09 0 270
908.293 4.722e-07 5.06377e-09 0 270
908.293 4.7315e-07 5.06325e-09 0 270
908.387 4.7315e-07 5.06325e-09 0 270
908.387 4.73721e-07 5.06293e-09 0 270
908.48 4.73721e-07 5.06293e-09 0 270
908.48 4.73911e-07 5.06283e-09 0 270
908.573 4.73911e-07 5.06283e-09 0 270
908.573 4.73721e-07 5.06293e-09 0 270
908.666 4.73721e-07 5.06293e-09 0 270
908.666 4.7315e-07 5.06325e-09 0 270
908.759 4.7315e-07 5.06325e-09 0 270
908.759 4.722e-07 5.06377e-09 0 270
908.853 4.722e-07 5.06377e-09 0 270
908.853 4.70871e-07 5.0645e-09 0 270
908.946 4.70871e-07 5.0645e-09 0 270
908.946 4.69166e-07 5.06544e-09 0 270
909.039 4.69166e-07 5.06544e-09 0 270
909.039 4.67086e-07 5.06658e-09 0 270
909.132 4.67086e-07 5.06658e-09 0 270
909.132 4.64636e-07 5.06793e-09 0 270
909.226 4.64636e-07 5.06793e-09 0 270
909.226 4.61817e-07 5.06948e-09 0 270
909.319 4.61817e-07 5.06948e-09 0 270
909.319 4.58635e-07 5.07123e-09 0 270
909.412 4.58635e-07 5.07123e-09 0 270
909.412 4.55093e-07 5.07317e-09 0 270
909.505 4.55093e-07 5.07317e-09 0 270
909.505 4.51196e-07 5.07531e-09 0 270
909.598 4.51196e-07 5.07531e-09 0 270
909.598 4.4695e-07 5.07765e-09 0 270
909.692 4.4695e-07 5.07765e-09 0 270
909.692 4.42361e-07 5.08017e-09 0 270
909.785 4.42361e-07 5.08017e-09 0 270
909.785 4.37434e-07 5.08288e-09 0 270
909.878 4.37434e-07 5.08288e-09 0 270
909.878 4.33521e-07 5.08503e-09 0 270
909.925 4.33521e-07 5.08503e-09 0 270
909.925 1.68695e-06 4.39609e-09 0 270
910.001 1.68695e-06 4.39609e-09 0 270
910.001 1.67252e-06 4.40403e-09 0 270
910.153 1.67252e-06 4.40403e-09 0 270
910.153 1.65419e-06 4.4141e-09 0 270
910.305 1.65419e-06 4.4141e-09 0 270
910.305 1.63696e-06 4.42357e-09 0 270
910.457 1.63696e-06 4.42357e-09 0 270
910.457 1.62089e-06 4.4324e-09 0 270
910.609 1.62089e-06 4.4324e-09 0 270
910.609 1.60603e-06 4.44057e-09 0 270
910.761 1.60603e-06 4.44057e-09 0 270
910.761 1.59243e-06 4.44805e-09 0 270
910.913 1.59243e-06 4.44805e-09 0 270
910.913 1.58013e-06 4.45481e-09 0 270
911.065 1.58013e-06 4.45481e-09 0 270
911.065 1.56917e-06 4.46083e-09 0 270
911.217 1.56917e-06 4.46083e-09 0 270
911.217 1.5596e-06 4.46609e-09 0 270
911.369 1.5596e-06 4.46609e-09 0 270
911.369 1.55145e-06 4.47057e-09 0 270
911.521 1.55145e-06 4.47057e-09 0 270
911.521 1.54474e-06 4.47426e-09 0 270
911.673 1.54474e-06 4.47426e-09 0 270
911.673 1.5395e-06 4.47714e-09 0 270
911.825 1.5395e-06 4.47714e-09 0 270
911.825 1.53574e-06 4.47921e-09 0 270
911.977 1.53574e-06 4.47921e-09 0 270
911.977 1.53348e-06 4.48045e-09 0 270
912.129 1.53348e-06 4.48045e-09 0 270
912.129 1.53272e-06 4.48086e-09 0 270
912.281 1.53272e-06 4.48086e-09 0 270
912.281 1.53348e-06 4.48045e-09 0 270
912.433 1.53348e-06 4.48045e-09 0 270
912.433 1.53574e-06 4.47921e-09 0 270
912.585 1.53574e-06 4.47921e-09 0 270
912.585 1.5395e-06 4.47714e-09 0 270
912.737 1.5395e-06 4.47714e-09 0 270
912.737 1.54474e-06 4.47426e-09 0 270
912.889 1.54474e-06 4.47426e-09 0 270
912.889 1.55145e-06 4.47057e-09 0 270
913.041 1.55145e-06 4.47057e-09 0 270
913.041 1.5596e-06 4.46609e-09 0 270
913.193 1.5596e-06 4.46609e-09 0 270
913.193 1.56917e-06 4.46083e-09 0 270
913.345 1.56917e-06 4.46083e-09 0 270
913.345 1.58013e-06 4.45481e-09 0 270
913.497 1.58013e-06 4.45481e-09 0 270
913.497 1.59243e-06 4.44805e-09 0 270
913.649 1.59243e-06 4.44805e-09 0 270
913.649 1.60603e-06 4.44057e-09 0 270
913.801 1.60603e-06 4.44057e-09 0 270
913.801 1.62089e-06 4.4324e-09 0 270
913.953 1.62089e-06 4.4324e-09 0 270
913.953 1.63696e-06 4.42357e-09 0 270
914.105 1.63696e-06 4.42357e-09 0 270
914.105 1.65419e-06 4.4141e-09 0 270
914.257 1.65419e-06 4.4141e-09 0 270
914.257 1.67252e-06 4.40403e-09 0 270
914.409 1.67252e-06 4.40403e-09 0 270
914.409 1.68695e-06 4.39609e-09 0 270
914.485 1.68695e-06 4.39609e-09 0 270
914.485 4.33521e-07 5.08503e-09 0 270
914.531 4.33521e-07 5.08503e-09 0 270
914.531 4.37434e-07 5.08288e-09 0 270
914.624 4.37434e-07 5.08288e-09 0 270
914.624 4.42361e-07 5.08017e-09 0 270
914.718 4.42361e-07 5.08017e-09 0 270
914.718 4.4695e-07 5.07765e-09 0 270
914.811 4.4695e-07 5.07765e-09 0 270
914.811 4.51196e-07 5.07531e-09 0 270
914.904 4.51196e-07 5.07531e-09 0 270
914.904 4.55093e-07 5.07317e-09 0 270
914.997 4.55093e-07 5.07317e-09 0 270
914.997 4.58635e-07 5.07123e-09 0 270
915.091 4.58635e-07 5.07123e-09 0 270
915.091 4.61817e-07 5.06948e-09 0 270
915.184 4.61817e-07 5.06948e-09 0 270
915.184 4.64636e-07 5.06793e-09 0 270
915.277 4.64636e-07 5.06793e-09 0 270
915.277 4.67086e-07 5.06658e-09 0 270
915.37 4.67086e-07 5.06658e-09 0 270
915.37 4.69166e-07 5.06544e-09 0 270
915.463 4.69166e-07 5.06544e-09 0 270
915.463 4.70871e-07 5.0645e-09 0 270
915.557 4.70871e-07 5.0645e-09 0 270
915.557 4.722e-07 5.06377e-09 0 270
915.65 4.722e-07 5.06377e-09 0 270
915.65 4.7315e-07 5.06325e-09 0 270
915.743 4.7315e-07 5.06325e-09 0 270
915.743 4.73721e-07 5.06293e-09 0 270
915.836 4.73721e-07 5.06293e-09 0 270
915.836 4.73911e-07 5.06283e-09 0 270
915.929 4.73911e-07 5.06283e-09 0 270
915.929 4.73721e-07 5.06293e-09 0 270
916.023 4.73721e-07 5.06293e-09 0 270
916.023 4.7315e-07 5.06325e-09 0 270
916.116 4.7315e-07 5.06325e-09 0 270
