2.313599201485688067e-02	7.541249524961766149e-01	5.854974426497198438e-03
2.336735193500544955e-02	7.364710312875319964e-01	5.719529477701936274e-03
2.360102545435550578e-02	7.100858345616670730e-01	5.574290516689582586e-03
2.383703570889906045e-02	6.513387238606783702e-01	5.183263607334918054e-03
2.407540606598804894e-02	5.564187369508747372e-01	4.574893633047037549e-03
2.431616012664793158e-02	4.292569341355331747e-01	3.774991317884947208e-03
2.455932172791441132e-02	3.081677217290445525e-01	2.967945638159399501e-03
2.480491494519355272e-02	2.731246448461882581e-01	2.750262022425503140e-03
2.505296409464548985e-02	2.992838258295995035e-01	2.888193066724549767e-03
2.530349373559194481e-02	3.216411605680353780e-01	2.980403215157547553e-03
2.555652867294786607e-02	3.183309367603189832e-01	2.931983739715481561e-03
2.581209395967734577e-02	2.918097564662304744e-01	2.721302665460246465e-03
2.607021489927411825e-02	2.395099166288707226e-01	2.334760637651372202e-03
2.633091704826685808e-02	1.707067227701373757e-01	1.863282883035171202e-03
2.659422621874953097e-02	1.029344544303919945e-01	1.348732668434613055e-03
2.686016848093702308e-02	6.074526254233035549e-02	9.867123380382595427e-04
2.712877016574639227e-02	5.327500921448954235e-02	8.926748230897967170e-04
2.740005786740385557e-02	6.974383305729686677e-02	1.045019217502166997e-03
2.767405844607789822e-02	9.848530696309963639e-02	1.252423327416200393e-03
2.795079903053867415e-02	1.206843187143757379e-01	1.387675989939086757e-03
2.823030702084406221e-02	1.375844953422311889e-01	1.477012123024743374e-03
2.851261009105250308e-02	1.395663119066343494e-01	1.471714017549682679e-03
2.879773619196302620e-02	1.291330406198365477e-01	1.387555585140578304e-03
2.908571355388265764e-02	1.081060319176967016e-01	1.213981022199978228e-03
2.937657068942148286e-02	8.306981408000485567e-02	1.009226105064807118e-03
2.967033639631570102e-02	5.549666082654717419e-02	7.680010843279735672e-04
2.996703976027885463e-02	3.511035070902535082e-02	5.912168540495007021e-04
3.026671015788164748e-02	1.858721716260166440e-02	4.082615487275008154e-04
